unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1589328000,2020-05-13 00:00:00,BTC/USD,8816.99,9418.46,8804.47,9315.50,12762.85161682,118892344.23648672
1589241600,2020-05-12 00:00:00,BTC/USD,8574.19,8984.87,8534.97,8825.46,14010.26120550,123646999.85869202
1589155200,2020-05-11 00:00:00,BTC/USD,8740.88,9182.97,8181.00,8571.98,34465.18657226,295434889.99368125
1589068800,2020-05-10 00:00:00,BTC/USD,9527.31,9565.20,8109.00,8731.17,31639.42874341,276249231.0615991
1588982400,2020-05-09 00:00:00,BTC/USD,9809.04,9914.00,9515.40,9546.56,11278.63371513,107672153.47951144
1588896000,2020-05-08 00:00:00,BTC/USD,10008.19,10048.38,9725.00,9801.35,19203.48379461,188220065.89030075
1588809600,2020-05-07 00:00:00,BTC/USD,9163.63,10074.00,9030.03,10000.00,25012.90031203,250129003.1203
1588723200,2020-05-06 00:00:00,BTC/USD,9040.00,9417.95,8921.03,9154.32,15110.94181329,138330396.8602369
1588636800,2020-05-05 00:00:00,BTC/USD,8889.24,9120.00,8760.10,9034.85,9592.13446226,86663496.04634978
1588550400,2020-05-04 00:00:00,BTC/USD,8924.14,8974.34,8528.42,8882.87,10018.97499887,88997252.44821237
1588464000,2020-05-03 00:00:00,BTC/USD,8982.56,9207.82,8723.78,8915.98,9218.27490900,82189954.72314581
1588377600,2020-05-02 00:00:00,BTC/USD,8836.00,9022.00,8760.00,8983.79,5524.26706572,49628855.22234468
1588291200,2020-05-01 00:00:00,BTC/USD,8629.72,9075.00,8616.17,8832.44,11379.68574201,100510391.53515881
1588204800,2020-04-30 00:00:00,BTC/USD,8789.79,9485.26,8407.00,8627.32,24057.73933525,207553815.72178903
1588118400,2020-04-29 00:00:00,BTC/USD,7762.07,8970.00,7717.14,8790.32,26396.09715679,232030140.75927427
1588032000,2020-04-28 00:00:00,BTC/USD,7794.22,7798.42,7650.00,7767.79,7248.95596950,56308367.69032241
1587945600,2020-04-27 00:00:00,BTC/USD,7708.87,7813.68,7637.03,7786.41,6878.02253788,53555103.469174206
1587859200,2020-04-26 00:00:00,BTC/USD,7565.00,7718.00,7485.00,7701.73,5247.54081807,40415142.54475426
1587772800,2020-04-25 00:00:00,BTC/USD,7518.81,7723.77,7432.80,7547.56,3800.82773036,28686975.34455592
1587686400,2020-04-24 00:00:00,BTC/USD,7494.20,7612.91,7391.57,7505.53,7357.10670681,55218985.101163656
1587600000,2020-04-23 00:00:00,BTC/USD,7138.29,7756.69,7031.07,7484.58,14779.54814354,110618710.44417661
1587513600,2020-04-22 00:00:00,BTC/USD,6850.60,7171.26,6819.59,7137.79,6273.40631495,44778256.86078696
1587427200,2020-04-21 00:00:00,BTC/USD,6833.00,6950.98,6774.48,6854.98,5570.95619043,38188793.26627384
1587340800,2020-04-20 00:00:00,BTC/USD,7124.27,7220.00,6757.75,6841.00,11365.00931766,77748028.74211206
1587254400,2020-04-19 00:00:00,BTC/USD,7265.94,7276.21,7057.46,7126.40,4662.19209244,33224645.727564417
1587168000,2020-04-18 00:00:00,BTC/USD,7020.13,7306.15,7020.13,7262.26,5102.50261952,37055700.67363531
1587081600,2020-04-17 00:00:00,BTC/USD,7121.35,7158.22,6995.39,7024.19,8539.61835086,59983901.823927306
1586995200,2020-04-16 00:00:00,BTC/USD,6619.00,7224.18,6472.67,7111.67,15726.69637377,111843074.80044891
1586908800,2020-04-15 00:00:00,BTC/USD,6868.88,6940.00,6598.55,6619.00,8109.73234254,53678318.37527226
1586822400,2020-04-14 00:00:00,BTC/USD,6864.66,6991.00,6766.96,6879.75,7275.68657382,50054904.70623815
1586736000,2020-04-13 00:00:00,BTC/USD,6908.21,6914.01,6542.91,6864.22,10837.57453223,74391495.85562383
1586649600,2020-04-12 00:00:00,BTC/USD,6882.75,7201.76,6790.74,6908.24,7264.51928043,50185042.67383774
1586563200,2020-04-11 00:00:00,BTC/USD,6866.03,6955.59,6771.24,6883.18,3326.67476213,22898101.189197976
1586476800,2020-04-10 00:00:00,BTC/USD,7299.12,7306.10,6750.15,6877.03,10727.86685616,73775862.20581801
1586390400,2020-04-09 00:00:00,BTC/USD,7370.85,7376.59,7107.38,7293.93,8324.92177270,60721396.66554971
1586304000,2020-04-08 00:00:00,BTC/USD,7204.78,7428.95,7152.00,7367.36,8720.21050049,64244930.03289001
1586217600,2020-04-07 00:00:00,BTC/USD,7335.85,7469.00,7077.00,7202.73,11669.01426524,84048759.1186721
1586131200,2020-04-06 00:00:00,BTC/USD,6780.57,7376.59,6773.75,7352.43,13683.03789416,100603578.3041588
1586044800,2020-04-05 00:00:00,BTC/USD,6887.22,6914.01,6678.51,6775.20,3981.97692417,26978690.056636583
1585958400,2020-04-04 00:00:00,BTC/USD,6737.36,7014.00,6655.54,6879.61,6018.51563233,41405040.32933379
1585872000,2020-04-03 00:00:00,BTC/USD,6789.63,7047.96,6610.00,6742.57,10570.10640235,71269682.32529303
1585785600,2020-04-02 00:00:00,BTC/USD,6669.95,7236.39,6575.13,6801.99,17212.82067331,117081434.0916479
1585699200,2020-04-01 00:00:00,BTC/USD,6428.74,6710.21,6137.71,6652.07,11319.14793815,75295764.42492947
1585612800,2020-03-31 00:00:00,BTC/USD,6408.95,6527.24,6337.42,6421.14,6342.29832651,40724785.476286426
1585526400,2020-03-30 00:00:00,BTC/USD,5878.47,6630.00,5856.00,6407.77,14974.44416300,95952794.07434651
1585440000,2020-03-29 00:00:00,BTC/USD,6275.11,6278.24,5869.00,5870.90,9298.93905110,54593141.27510299
1585353600,2020-03-28 00:00:00,BTC/USD,6376.03,6376.03,6030.51,6253.08,11613.49398164,72620106.94671345
1585267200,2020-03-27 00:00:00,BTC/USD,6765.15,6872.67,6210.00,6376.03,10816.28556504,68964961.25126198
1585180800,2020-03-26 00:00:00,BTC/USD,6695.47,6798.89,6528.07,6760.72,7393.70723365,49986784.36868223
1585094400,2020-03-25 00:00:00,BTC/USD,6768.64,6989.04,6457.17,6692.22,16675.73512097,111597688.09125786
1585008000,2020-03-24 00:00:00,BTC/USD,6494.70,6893.00,6400.01,6768.64,19719.09402414,133471448.57555497
1584921600,2020-03-23 00:00:00,BTC/USD,5816.57,6629.79,5686.34,6493.51,19053.80456405,123726070.47470431
1584835200,2020-03-22 00:00:00,BTC/USD,6199.17,6419.00,5705.00,5813.15,10813.38456907,62859826.50768927
1584748800,2020-03-21 00:00:00,BTC/USD,6207.66,6461.91,5866.44,6187.78,11796.72656887,72995548.72832242
1584662400,2020-03-20 00:00:00,BTC/USD,6192.94,7139.00,5670.00,6210.14,30082.50248252,186816551.9667968
1584576000,2020-03-19 00:00:00,BTC/USD,5413.00,6433.98,5266.38,6181.18,24783.73487365,153192726.3263079
1584489600,2020-03-18 00:00:00,BTC/USD,5340.95,5452.43,5006.87,5406.92,22559.23112903,121975957.97617488
1584403200,2020-03-17 00:00:00,BTC/USD,5051.41,5569.90,4936.00,5324.99,17517.84242049,93282335.71068504
1584316800,2020-03-16 00:00:00,BTC/USD,5353.04,5353.04,4435.89,5033.42,34905.46359769,175693858.5818848
1584230400,2020-03-15 00:00:00,BTC/USD,5167.38,5965.77,5092.34,5343.64,16589.30386378,88647267.69864936
1584144000,2020-03-14 00:00:00,BTC/USD,5623.16,5663.01,5051.00,5169.37,15370.86814960,79457704.68649775
1584057600,2020-03-13 00:00:00,BTC/USD,4841.67,5990.35,3850.00,5622.74,54419.64133553,305987494.122938
1583971200,2020-03-12 00:00:00,BTC/USD,7956.29,7969.90,4776.59,4841.67,58513.38918903,283302521.0348509
1583884800,2020-03-11 00:00:00,BTC/USD,7893.63,7988.78,7591.99,7934.57,7289.61145281,57839932.345122635
1583798400,2020-03-10 00:00:00,BTC/USD,7937.20,8158.42,7733.99,7885.92,8274.95375730,65255623.33376721
1583712000,2020-03-09 00:00:00,BTC/USD,8035.79,8191.13,7636.00,7936.25,12177.39425093,96642845.12394321
1583625600,2020-03-08 00:00:00,BTC/USD,8901.12,8901.12,7995.48,8033.70,9068.89040196,72856744.82222605
1583539200,2020-03-07 00:00:00,BTC/USD,9154.10,9219.13,8859.49,8893.93,2805.59157140,24952735.0446216
1583452800,2020-03-06 00:00:00,BTC/USD,9059.00,9187.85,8990.01,9153.79,4136.42339429,37863951.102417864
1583366400,2020-03-05 00:00:00,BTC/USD,8757.79,9169.00,8757.79,9066.65,6448.68567336,58467975.96036944
1583280000,2020-03-04 00:00:00,BTC/USD,8755.45,8850.00,8663.76,8753.28,3353.23252230,29351783.172798146
1583193600,2020-03-03 00:00:00,BTC/USD,8917.34,8921.80,8660.04,8755.45,4629.97228611,40537490.852421805
1583107200,2020-03-02 00:00:00,BTC/USD,8516.00,8980.34,8486.72,8917.34,6186.86088929,55170342.08250129
1583020800,2020-03-01 00:00:00,BTC/USD,8525.00,8756.11,8410.00,8528.95,4156.57173933,35451192.53615861
1582934400,2020-02-29 00:00:00,BTC/USD,8710.00,8805.06,8525.00,8527.74,2338.06785643,19938434.78199237
1582848000,2020-02-28 00:00:00,BTC/USD,8816.50,8900.94,8421.49,8703.84,6546.98122765,56983877.08846918
1582761600,2020-02-27 00:00:00,BTC/USD,8778.37,8974.75,8520.00,8816.50,9273.90366360,81763371.65012941
1582675200,2020-02-26 00:00:00,BTC/USD,9305.40,9369.99,8627.78,8779.36,11564.19794381,101526256.85996777
1582588800,2020-02-25 00:00:00,BTC/USD,9664.87,9682.73,9234.21,9305.40,6280.00295543,58437939.50145832
1582502400,2020-02-24 00:00:00,BTC/USD,9969.79,10027.66,9480.00,9652.58,5877.00770771,56728287.0592874
1582416000,2020-02-23 00:00:00,BTC/USD,9664.08,10024.08,9664.08,9965.21,3329.22433648,33176419.65013386
1582329600,2020-02-22 00:00:00,BTC/USD,9696.13,9722.39,9568.51,9668.13,2096.56353593,20269848.818630908
1582243200,2020-02-21 00:00:00,BTC/USD,9610.40,9773.20,9562.60,9696.13,4271.47074293,41416735.61464585
1582156800,2020-02-20 00:00:00,BTC/USD,9589.10,9706.27,9396.91,9612.76,6608.49107920,63525838.70649059
1582070400,2020-02-19 00:00:00,BTC/USD,10190.30,10300.00,9312.00,9595.72,9936.82068140,95350948.9489236
1581984000,2020-02-18 00:00:00,BTC/USD,9725.57,10288.00,9602.60,10185.17,6754.35394103,68794243.12956053
1581897600,2020-02-17 00:00:00,BTC/USD,9925.96,9973.45,9467.57,9697.15,5913.20492551,57341235.1434093
1581811200,2020-02-16 00:00:00,BTC/USD,9909.71,10051.24,9598.49,9912.89,4133.47675014,40974700.3416953
1581724800,2020-02-15 00:00:00,BTC/USD,10364.04,10408.04,9739.00,9899.78,5762.30634481,57045565.10622314
1581638400,2020-02-14 00:00:00,BTC/USD,10229.19,10398.00,10093.26,10364.04,6190.37749036,64157319.92519066
1581552000,2020-02-13 00:00:00,BTC/USD,10348.78,10500.50,10068.00,10228.67,9347.45128374,95611994.52245283
1581465600,2020-02-12 00:00:00,BTC/USD,10270.98,10495.00,10247.35,10348.78,6553.40942709,67819792.41088045
1581379200,2020-02-11 00:00:00,BTC/USD,9851.99,10383.90,9706.94,10268.98,8127.59636283,83462124.49797401
1581292800,2020-02-10 00:00:00,BTC/USD,10173.51,10199.85,9731.20,9850.01,7560.66789084,74472654.3314529
1581206400,2020-02-09 00:00:00,BTC/USD,9907.70,10178.54,9885.04,10173.97,4830.33787739,49143712.65442954
1581120000,2020-02-08 00:00:00,BTC/USD,9803.71,9948.97,9658.58,9902.00,3268.73554695,32367019.3858989
1581033600,2020-02-07 00:00:00,BTC/USD,9754.63,9878.00,9706.94,9803.42,4013.49096731,39345937.6187462
1580947200,2020-02-06 00:00:00,BTC/USD,9617.84,9859.57,9521.00,9754.63,7554.48867469,73691241.86079131
1580860800,2020-02-05 00:00:00,BTC/USD,9168.49,9775.00,9142.52,9618.42,8063.96793828,77562630.49691112
1580774400,2020-02-04 00:00:00,BTC/USD,9281.00,9348.60,9075.00,9159.37,4867.22545881,44580718.850660555
1580688000,2020-02-03 00:00:00,BTC/USD,9309.69,9615.00,9211.07,9288.09,4758.13350441,44193972.22097547
1580601600,2020-02-02 00:00:00,BTC/USD,9379.60,9474.28,9135.00,9329.39,3015.79158859,28135495.88867566
1580515200,2020-02-01 00:00:00,BTC/USD,9339.26,9464.16,9280.33,9377.17,1669.00246242,15650519.820530951
1580428800,2020-01-31 00:00:00,BTC/USD,9510.84,9529.35,9195.93,9327.85,5009.62230695,46729005.43588356
1580342400,2020-01-30 00:00:00,BTC/USD,9280.83,9570.00,9166.07,9500.00,7945.15877894,75479008.39993
1580256000,2020-01-29 00:00:00,BTC/USD,9386.57,9443.96,9215.50,9289.18,6481.91594603,60211683.967542954
1580169600,2020-01-28 00:00:00,BTC/USD,8894.57,9413.24,8876.00,9400.00,9565.55935515,89916257.93841
1580083200,2020-01-27 00:00:00,BTC/USD,8600.00,9004.35,8546.55,8894.54,9619.77474260,85563471.23904541
1579996800,2020-01-26 00:00:00,BTC/USD,8320.00,8600.00,8276.22,8590.48,6340.58577579,54468675.29520848
1579910400,2020-01-25 00:00:00,BTC/USD,8435.83,8437.47,8252.72,8329.50,2812.78995216,23429133.906516723
1579824000,2020-01-24 00:00:00,BTC/USD,8382.08,8530.70,8212.90,8422.13,6430.43023326,54157919.38044604
1579737600,2020-01-23 00:00:00,BTC/USD,8661.63,8665.95,8280.00,8378.44,8611.01078760,72146837.22325934
1579651200,2020-01-22 00:00:00,BTC/USD,8728.47,8792.98,8567.68,8655.93,3143.81212331,27212617.67252273
1579564800,2020-01-21 00:00:00,BTC/USD,8629.66,8778.66,8480.00,8717.89,3394.68916005,29594526.68150829
1579478400,2020-01-20 00:00:00,BTC/USD,8698.97,8740.54,8507.93,8625.17,4420.19825219,38124961.35884162
1579392000,2020-01-19 00:00:00,BTC/USD,8901.02,9188.10,8461.38,8696.60,8785.44992700,76403543.8351482
1579305600,2020-01-18 00:00:00,BTC/USD,8898.03,9000.10,8798.90,8908.53,3678.00926615,32765655.88777526
1579219200,2020-01-17 00:00:00,BTC/USD,8715.39,9015.22,8661.52,8892.63,9363.15892644,83263107.96402813
1579132800,2020-01-16 00:00:00,BTC/USD,8810.62,8852.35,8573.91,8710.15,6713.25847640,58473488.31821546
1579046400,2020-01-15 00:00:00,BTC/USD,8813.20,8903.20,8555.00,8809.17,8606.88339936,75819499.03514013
1578960000,2020-01-14 00:00:00,BTC/USD,8105.01,8895.00,8105.01,8813.04,17009.43193382,149904804.01003304
1578873600,2020-01-13 00:00:00,BTC/USD,8180.75,8196.81,8039.00,8105.01,4011.43909644,32512753.991037164
1578787200,2020-01-12 00:00:00,BTC/USD,8008.10,8190.00,7960.00,8180.76,2056.08675369,16820352.271117005
1578700800,2020-01-11 00:00:00,BTC/USD,8200.00,8286.00,8000.00,8016.22,3788.32731360,30368065.17782659
1578614400,2020-01-10 00:00:00,BTC/USD,7812.70,8200.00,7667.00,8200.00,8999.98825687,73799903.706334
1578528000,2020-01-09 00:00:00,BTC/USD,8048.94,8048.94,7737.97,7806.78,5957.24423978,46506895.186229706
1578441600,2020-01-08 00:00:00,BTC/USD,8151.79,8463.57,7872.09,8044.44,11913.23248192,95835283.90685652
1578355200,2020-01-07 00:00:00,BTC/USD,7768.17,8220.00,7697.03,8159.01,12158.32281238,99199877.40943654
1578268800,2020-01-06 00:00:00,BTC/USD,7352.12,7817.00,7342.46,7762.74,6728.28277831,52229909.85449817
1578182400,2020-01-05 00:00:00,BTC/USD,7356.05,7495.00,7310.00,7356.70,2707.27385549,19916601.572683282
1578096000,2020-01-04 00:00:00,BTC/USD,7332.58,7396.10,7256.03,7344.48,3256.73735349,23919042.35796023
1578009600,2020-01-03 00:00:00,BTC/USD,6945.70,7402.31,6853.53,7338.91,8072.72908749,59245032.22747123
1577923200,2020-01-02 00:00:00,BTC/USD,7174.70,7184.94,6900.00,6950.56,3972.70795427,27612544.998630892
1577836800,2020-01-01 00:00:00,BTC/USD,7160.69,7237.35,7150.00,7178.68,1119.10969318,8033730.372237403
